Award ID,source_type,recipient,value,savings,status,source_url,description,agency
80NSSC19K0748,FPDS Contract,"Pinhead Institute, Inc, the",0.0,,Terminate for Convenience,https://fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8000&PIID=80NSSC19K0748&modNumber=P00006&transactionNumber=0&idvAgencyID=&idvPIID=&actionSource=searchScreen&actionCode=&documentVersion=1.5&contractType=AWARD&docType=B,Reason for modification: terminate for convenience (complete or partial). termination for convenience agreement - an analysis of ladee uvs data for metallic species - support for smd directorate.,NASA
80NSSC19K1666,FPDS Contract,"Imec Usa Nanoelectronics Design Center, Inc.",0.0,,Terminate for Convenience,https://fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8000&PIID=80NSSC19K1666&modNumber=P00002&transactionNumber=0&idvAgencyID=&idvPIID=&actionSource=searchScreen&actionCode=&documentVersion=1.5&contractType=AWARD&docType=B,"Reason for modification: terminate for convenience (complete or partial). termination for convenience agreement - rodent hindlimb suspension, rodent csf, and direct icp & biomarkers - support for somd directorate.",NASA
80NSSC20P1795,FPDS Contract,"Howard, Wershbale, & Co",0.0,,Terminate for Convenience,https://fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8000&PIID=80NSSC20P1795&modNumber=P00008&transactionNumber=0&idvAgencyID=&idvPIID=&actionSource=searchScreen&actionCode=&documentVersion=1.5&contractType=AWARD&docType=B,Reason for modification: terminate for convenience (complete or partial). termination for convenience agreement exercise option yr 4.,NASA
80NSSC21K1069,FPDS Contract,President and Fellows of Harvard College,0.0,,Terminate for Convenience,https://fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8000&PIID=80NSSC21K1069&modNumber=P00004&transactionNumber=0&idvAgencyID=&idvPIID=&actionSource=searchScreen&actionCode=&documentVersion=1.5&contractType=AWARD&docType=B,"Reason for modification: terminate for convenience (complete or partial). termination for convenience agreement -20-ocost20-0009, application of continuous ground-based remote sensing to analysis of oco-2/3 xco2 and sif data in mosaic landscapes -support for smd earth science directorate.",NASA
80NSSC21K1443,FPDS Contract,President and Fellows of Harvard College,0.0,,Terminate for Convenience,https://fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8000&PIID=80NSSC21K1443&modNumber=P00004&transactionNumber=0&idvAgencyID=&idvPIID=&actionSource=searchScreen&actionCode=&documentVersion=1.5&contractType=AWARD&docType=B,Reason for modification: terminate for convenience (complete or partial). termination for convenience agreement - improved understanding of oxygenated volatile organic compounds (OVOCS) in polluted and remote atmospheres using korus-aq and atom data: implications for interpreting satellite observations of formaldehyde and glyoxal - support for smd directorate.,NASA
80NSSC21M0002,FPDS Contract,President and Fellows of Harvard College,0.0,,Terminate for Convenience,https://fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8000&PIID=80NSSC21M0002&modNumber=P00010&transactionNumber=0&idvAgencyID=&idvPIID=&actionSource=searchScreen&actionCode=&documentVersion=1.5&contractType=AWARD&docType=B,Reason for modification: terminate for convenience (complete or partial). termination for convenience agreement - cosmic storytelling with NASA data: tools for exploring data science - support for smd directorate.,NASA
80NSSC21M0003,FPDS Contract,Universities Space Research Association,0.0,,Terminate for Convenience,https://fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8000&PIID=80NSSC21M0003&modNumber=P00010&transactionNumber=0&idvAgencyID=&idvPIID=&actionSource=searchScreen&actionCode=&documentVersion=1.5&contractType=AWARD&docType=B,Reason for modification: terminate for convenience (complete or partial). termination for convenience agreement  - science activation program integration/ science engagement & partnerships division for support for science mission directorate (SMD).,NASA
80NSSC21M0005,FPDS Contract,Oklahoma State University,0.0,,Terminate for Convenience,https://fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8000&PIID=80NSSC21M0005&modNumber=P00007&transactionNumber=0&idvAgencyID=&idvPIID=&actionSource=searchScreen&actionCode=&documentVersion=1.5&contractType=AWARD&docType=B,Reason for modification: terminate for convenience (complete or partial). termination for convenience agreement  - science activation program integration/ science engagement & partnerships division for support for science mission directorate (SMD).,NASA
80NSSC22K0223,FPDS Contract,American Geophysical Union,0.0,,Terminate for Convenience,https://fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8000&PIID=80NSSC22K0223&modNumber=P00005&transactionNumber=0&idvAgencyID=&idvPIID=&actionSource=searchScreen&actionCode=&documentVersion=1.5&contractType=AWARD&docType=B,"Reason for modification: terminate for convenience (complete or partial). termination for convenience agreement - agu, aas, asgsr to NASA: supporting early career researchers post pandemic - support for smd directorate.",NASA
80NSSC22K0999,FPDS Contract,"Trustees of Princeton University, the",0.0,,Terminate for Convenience,https://fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8000&PIID=80NSSC22K0999&modNumber=P00006&transactionNumber=0&idvAgencyID=&idvPIID=&actionSource=searchScreen&actionCode=&documentVersion=1.5&contractType=AWARD&docType=B,"Reason for modification: other administrative action. stop work notice issued with notification of intent to
terminate for convenience - investigating global cloud feedback dependence on southern ocean salinity - smd earth science.",NASA
80NSSC22K1658,FPDS Contract,Cleveland State University,0.0,,Terminate for Convenience,https://fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8000&PIID=80NSSC22K1658&modNumber=P00003&transactionNumber=0&idvAgencyID=&idvPIID=&actionSource=searchScreen&actionCode=&documentVersion=1.5&contractType=AWARD&docType=B,"Reason for modification: terminate for convenience (complete or partial). termination for convenience agreement- 22-csdsa22_2-0014, commercial satellite data analysis characterizing canopy chlorophyll and photosynthetic productivity for agricultural crops and forest monitoring support for smd/esd directorate.",NASA
80NSSC22K1673,FPDS Contract,Massachusetts Institute of Technology,0.0,,Terminate for Convenience,https://fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8000&PIID=80NSSC22K1673&modNumber=P00003&transactionNumber=0&idvAgencyID=&idvPIID=&actionSource=searchScreen&actionCode=&documentVersion=1.5&contractType=AWARD&docType=B,Reason for modification: terminate for convenience (complete or partial). termination for convenience agreement - earth science applications: equity and environmental justice support for science mission directorate (SMD/ESD).,NASA
80NSSC22K1675,FPDS Contract,University of Texas at Austin,0.0,,Terminate for Convenience,https://fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8000&PIID=80NSSC22K1675&modNumber=P00003&transactionNumber=0&idvAgencyID=&idvPIID=&actionSource=searchScreen&actionCode=&documentVersion=1.5&contractType=AWARD&docType=B,Reason for modification: terminate for convenience (complete or partial). termination for convenience agreement - earth science applications: equity and environmental justice support for smd/esd mission directorate.,NASA
80NSSC22K1681,FPDS Contract,"University of Texas Rio Grande Valley, the",0.0,,Terminate for Convenience,https://fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8000&PIID=80NSSC22K1681&modNumber=P00004&transactionNumber=0&idvAgencyID=&idvPIID=&actionSource=searchScreen&actionCode=&documentVersion=1.5&contractType=AWARD&docType=B,Reason for modification: terminate for convenience (complete or partial). termination for convenience agreement - earth science applications: equity and environmental justice support for smd/esd.,NASA
80NSSC22PA482,FPDS Contract,"Diversified Services Group, Incorporated",0.0,,Terminate for Convenience,https://fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8000&PIID=80NSSC22PA482&modNumber=P00006&transactionNumber=0&idvAgencyID=&idvPIID=&actionSource=searchScreen&actionCode=&documentVersion=1.5&contractType=AWARD&docType=B,Reason for modification: terminate for convenience (complete or partial). termination for convenience agreement - live plant maintenance services.,NASA
80NSSC22PB703,FPDS Contract,Ho-Chunk Shared Services Company,0.0,,Terminate for Convenience,https://fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8000&PIID=80NSSC22PB703&modNumber=P00003&transactionNumber=0&idvAgencyID=&idvPIID=&actionSource=searchScreen&actionCode=&documentVersion=1.5&contractType=AWARD&docType=B,Reason for modification: terminate for convenience (complete or partial). stop work notice issued with notification of intent to termiate for conveince - GSFC strategic assessment support (GSAS).,NASA
80NSSC23AA019,FPDS Contract,Jones and Company Professional Corporation,0.0,,Terminate for Convenience,https://fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8000&PIID=80NSSC23AA019&modNumber=P00001&transactionNumber=&idvAgencyID=&idvPIID=&actionSource=searchScreen&actionCode=&documentVersion=1.5&contractType=IDV&docType=B,Reason for modification: terminate for convenience (complete or partial). termination for convenience agreement - audit services.,NASA
80NSSC23F0002,FPDS Contract,"Four Points Technology, L.L.C.",0.0,,Terminate for Convenience,https://fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8000&PIID=80NSSC23F0002&modNumber=P00001&transactionNumber=0&idvAgencyID=8000&idvPIID=NNG15SD22B&actionSource=searchScreen&actionCode=&documentVersion=1.5&contractType=AWARD&docType=B,Reason for modification: terminate for convenience (complete or partial). terminate for convenience agreement securid authenticator tokens.,NASA
80NSSC23FA279,FPDS Contract,Creative Solutions International,-6154.45,,Terminate for Convenience,https://fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8000&PIID=80NSSC23FA279&modNumber=P00003&transactionNumber=0&idvAgencyID=8000&idvPIID=GS10F0331M&actionSource=searchScreen&actionCode=&documentVersion=1.5&contractType=AWARD&docType=B,Reason for modification: terminate for convenience (complete or partial). termination for convenience agreement - creative solutions consulting services (deborah klotz) in support of the ocio transformation project.,NASA
80NSSC23FA528,FPDS Contract,Ibex It Business Experts LLC,-136672.81,,Terminate for Convenience,https://fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8000&PIID=80NSSC23FA528&modNumber=P00007&transactionNumber=0&idvAgencyID=8000&idvPIID=80NSSC23DA001&actionSource=searchScreen&actionCode=&documentVersion=1.5&contractType=AWARD&docType=B,"Reason for modification: terminate for convenience (complete or partial). stop work notice issued with notification of intent to terminate for convenience - nehcss - ibex it business experts, LLC task order 80nssc23fa528 organization development support services.",NASA
80NSSC23K0983,FPDS Contract,the Trustees of Princeton University,0.0,,Terminate for Convenience,https://fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8000&PIID=80NSSC23K0983&modNumber=P00002&transactionNumber=0&idvAgencyID=&idvPIID=&actionSource=searchScreen&actionCode=&documentVersion=1.5&contractType=AWARD&docType=B,"Reason for modification: other administrative action. stop work notice issued with notification of intent to terminate for
convenience - high fidelity modeling of parasitic capillary wave dynamics for remote sensing.",NASA
80NSSC23K1130,FPDS Contract,the Trustees of Princeton University,0.0,,Terminate for Convenience,https://fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8000&PIID=80NSSC23K1130&modNumber=P00003&transactionNumber=0&idvAgencyID=&idvPIID=&actionSource=searchScreen&actionCode=&documentVersion=1.5&contractType=AWARD&docType=B,"Reason for modification: other administrative action. stop work notice issued with notification of intent to
terminate for convenience - supernova progenitor and explosion properties of galactic supernova remnants.",NASA
80NSSC23K1430,FPDS Contract,President and Fellows of Harvard College,0.0,,Terminate for Convenience,https://fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8000&PIID=80NSSC23K1430&modNumber=P00003&transactionNumber=0&idvAgencyID=&idvPIID=&actionSource=searchScreen&actionCode=&documentVersion=1.5&contractType=AWARD&docType=B,"Reason for modification: terminate for convenience (complete or partial). termination for convenience agreement -
rodent research standard housing mission: multidisciplinary approach to understanding spaceflight responses  - support for smd directorate.",NASA
80NSSC23M0020,FPDS Contract,Blue Marble Space,0.0,,Terminate for Convenience,https://fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8000&PIID=80NSSC23M0020&modNumber=P00004&transactionNumber=0&idvAgencyID=&idvPIID=&actionSource=searchScreen&actionCode=&documentVersion=1.5&contractType=AWARD&docType=B,Reason for modification: terminate for convenience (complete or partial). termination for convenience agreement - three-dimensional modeling of observable terrestrial worlds - support for smd directorate.,NASA
80NSSC23PA010,FPDS Contract,Business Class Aviation Inc.,-38680.0,,Terminate for Convenience,https://fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8000&PIID=80NSSC23PA010&modNumber=P00004&transactionNumber=0&idvAgencyID=&idvPIID=&actionSource=searchScreen&actionCode=&documentVersion=1.5&contractType=AWARD&docType=B,Reason for modification: terminate for convenience (complete or partial). terminate for convenience of agreement-dc-8 and sofia aircraft storage and parts removal.,NASA
80NSSC23PB058,FPDS Contract,"Florida First Robotics Education Foundation, Inc.",0.0,,Terminate for Convenience,https://fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8000&PIID=80NSSC23PB058&modNumber=P00002&transactionNumber=0&idvAgencyID=&idvPIID=&actionSource=searchScreen&actionCode=&documentVersion=1.5&contractType=AWARD&docType=B,Reason for modification: terminate for convenience (complete or partial). termination for convenience agreement - sponsorship of the first orlando regional.,NASA
80NSSC23PB368,FPDS Contract,Pacific Research & Evaluation LLC,0.0,,Terminate for Convenience,https://fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8000&PIID=80NSSC23PB368&modNumber=P00001&transactionNumber=0&idvAgencyID=&idvPIID=&actionSource=searchScreen&actionCode=&documentVersion=1.5&contractType=AWARD&docType=B,Reason for modification: terminate for convenience (complete or partial). termination for convenience agreement -- audience evaluation of engagement content and materials.,NASA
80NSSC24AA011,FPDS Contract,Deloitte Consulting LLP,0.0,,Terminate for Convenience,https://fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8000&PIID=80NSSC24AA011&modNumber=P00004&transactionNumber=&idvAgencyID=8000&idvPIID=47QRAA18D001P&actionSource=searchScreen&actionCode=&documentVersion=1.5&contractType=IDV&docType=B,"Reason for modification: terminate for convenience (complete or partial). termination for convenience agreement - change management support
service bpas for NASA administrative suite.",NASA
80NSSC24AA012,FPDS Contract,Guidehouse Inc.,0.0,,Terminate for Convenience,https://fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8000&PIID=80NSSC24AA012&modNumber=P00004&transactionNumber=&idvAgencyID=8000&idvPIID=47QRAA19D0085&actionSource=searchScreen&actionCode=&documentVersion=1.5&contractType=IDV&docType=B,Reason for modification: terminate for convenience (complete or partial). termination for convenience agreement - change management support service bpas for NASA administrative suite.,NASA
80NSSC24AA013,FPDS Contract,"Mckinsey & Company, Inc. Washington D.C.",0.0,,Terminate for Convenience,https://fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8000&PIID=80NSSC24AA013&modNumber=P00004&transactionNumber=&idvAgencyID=8000&idvPIID=47QRAA22D00E3&actionSource=searchScreen&actionCode=&documentVersion=1.5&contractType=IDV&docType=B,Reason for modification: terminate for convenience (complete or partial). termination for convenience agreement - change management support service bpa's for NASA administrative suite.,NASA
80NSSC24AA014,FPDS Contract,"Rios Partners, LLC",0.0,,Terminate for Convenience,https://fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8000&PIID=80NSSC24AA014&modNumber=P00004&transactionNumber=&idvAgencyID=8000&idvPIID=47QRAA18D00F8&actionSource=searchScreen&actionCode=&documentVersion=1.5&contractType=IDV&docType=B,"Reason for modification: terminate for convenience (complete or partial). termination for convenience agreement - change management support
service bpas for NASA administrative suite.",NASA
80NSSC24AA015,FPDS Contract,Booz Allen Hamilton Inc.,0.0,,Terminate for Convenience,https://fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8000&PIID=80NSSC24AA015&modNumber=P00004&transactionNumber=&idvAgencyID=8000&idvPIID=GS00F008DA&actionSource=searchScreen&actionCode=&documentVersion=1.5&contractType=IDV&docType=B,Reason for modification: terminate for convenience (complete or partial). termination for convenience agreement - change management support service bpss for NASA administrative suite.,NASA
80NSSC24FA558,FPDS Contract,"Three Wire Systems, LLC",0.0,,Terminate for Convenience,https://fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8000&PIID=80NSSC24FA558&modNumber=P00001&transactionNumber=0&idvAgencyID=8000&idvPIID=NNG15SD25B&actionSource=searchScreen&actionCode=&documentVersion=1.5&contractType=AWARD&docType=B,Reason for modification: terminate for convenience (complete or partial). termination for convenience agreement tor- one software renewal.,NASA
80NSSC24FA979,FPDS Contract,"Bryce Space and Technology, LLC",0.0,,Terminate for Convenience,https://fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8000&PIID=80NSSC24FA979&modNumber=P00003&transactionNumber=0&idvAgencyID=8000&idvPIID=80NSSC24AA010&actionSource=searchScreen&actionCode=&documentVersion=1.5&contractType=AWARD&docType=B,"Reason for modification: terminate for convenience (complete or partial). termination for convenience agreement - change management support
service bpa call for office of technology, policy, and
strategy independent diagnostic and strategic advisory support
(otps-idsas).",NASA
80NSSC24K0113,FPDS Contract,University of Arkansas System,0.0,,Terminate for Convenience,https://fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8000&PIID=80NSSC24K0113&modNumber=P00003&transactionNumber=0&idvAgencyID=&idvPIID=&actionSource=searchScreen&actionCode=&documentVersion=1.5&contractType=AWARD&docType=B,Reason for modification: terminate for convenience (complete or partial). termination for convenience agreement - here to observe uab support for smd/esd.,NASA
80NSSC24K0114,FPDS Contract,Ohio Aerospace Institute,0.0,,Terminate for Convenience,https://fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8000&PIID=80NSSC24K0114&modNumber=P00002&transactionNumber=0&idvAgencyID=&idvPIID=&actionSource=searchScreen&actionCode=&documentVersion=1.5&contractType=AWARD&docType=B,Reason for modification: terminate for convenience (complete or partial). termination for convenience agreement - here to observe (H2O) - ohio and puerto rico space grant consortiums support for science mission directorate (SMD/ESD).,NASA
80NSSC24K0115,FPDS Contract,Virginia State University,0.0,,Terminate for Convenience,https://fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8000&PIID=80NSSC24K0115&modNumber=P00002&transactionNumber=0&idvAgencyID=&idvPIID=&actionSource=searchScreen&actionCode=&documentVersion=1.5&contractType=AWARD&docType=B,Reason for modification: terminate for convenience (complete or partial). termination for convenience agreement - here to observe support for science mission directorate (SMD/ESD).,NASA
80NSSC24K0176,FPDS Contract,Virginia Polytechnic Institute & State University,0.0,,Terminate for Convenience,https://fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8000&PIID=80NSSC24K0176&modNumber=P00003&transactionNumber=0&idvAgencyID=&idvPIID=&actionSource=searchScreen&actionCode=&documentVersion=1.5&contractType=AWARD&docType=B,Reason for modification: terminate for convenience (complete or partial). termination for convenience agreement - interdisciplinary research in earth science support for science mission directorate (SMD/ESD).,NASA
80NSSC24K0177,FPDS Contract,the Johns Hopkins University,0.0,,Terminate for Convenience,https://fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8000&PIID=80NSSC24K0177&modNumber=P00003&transactionNumber=0&idvAgencyID=&idvPIID=&actionSource=searchScreen&actionCode=&documentVersion=1.5&contractType=AWARD&docType=B,Reason for modification: terminate for convenience (complete or partial). termination for convenience agreement - interdisciplinary research in earth sciences support for science mission directorate (SMD/ESD).,NASA
80NSSC24K0178,FPDS Contract,Brown University,0.0,,Terminate for Convenience,https://fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8000&PIID=80NSSC24K0178&modNumber=P00002&transactionNumber=0&idvAgencyID=&idvPIID=&actionSource=searchScreen&actionCode=&documentVersion=1.5&contractType=AWARD&docType=B,Reason for modification: terminate for convenience (complete or partial). termination for convenience agreement - interdisciplinary research in earth sciences for science mission directorate (SMD/ESD).,NASA
80NSSC24K0503,FPDS Contract,George Washington University (THE),0.0,,Terminate for Convenience,https://fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8000&PIID=80NSSC24K0503&modNumber=P00003&transactionNumber=0&idvAgencyID=&idvPIID=&actionSource=searchScreen&actionCode=&documentVersion=1.5&contractType=AWARD&docType=B,"Reason for modification: terminate for convenience (complete or partial). 22-ids22-0007, assessing environmental justice, air quality, and health co-benefits of transport interventions in u.s. urban areas.",NASA
80NSSC24K0520,FPDS Contract,Natural Areas Conservancy INC,0.0,,Terminate for Convenience,https://fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8000&PIID=80NSSC24K0520&modNumber=P00001&transactionNumber=0&idvAgencyID=&idvPIID=&actionSource=searchScreen&actionCode=&documentVersion=1.5&contractType=AWARD&docType=B,Reason for modification: terminate for convenience (complete or partial). termination for convenience agreement - interdisciplinary research in earth sciences for support for science mission directorate (SMD/ESD).,NASA
80NSSC24K0892,FPDS Contract,George Mason University,0.0,,Terminate for Convenience,https://fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8000&PIID=80NSSC24K0892&modNumber=P00001&transactionNumber=0&idvAgencyID=&idvPIID=&actionSource=searchScreen&actionCode=&documentVersion=1.5&contractType=AWARD&docType=B,Reason for modification: terminate for convenience (complete or partial). termination for convenience agreement  - interdisciplinary research in earth sciences support for science mission directorate (SMD/ESD).,NASA
80NSSC24K0913,FPDS Contract,University of Texas Health Science Center at Houston,0.0,,Terminate for Convenience,https://fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8000&PIID=80NSSC24K0913&modNumber=P00002&transactionNumber=0&idvAgencyID=&idvPIID=&actionSource=searchScreen&actionCode=&documentVersion=1.5&contractType=AWARD&docType=B,"Reason for modification: terminate for convenience (complete or partial). termination for convenience - using NASA earth observations to support environmental justice communities in atlanta, georgia  - support for smd directorate.",NASA
80NSSC24K0944,FPDS Contract,"National Society of Black Physicists, Inc.",0.0,,Terminate for Convenience,https://fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8000&PIID=80NSSC24K0944&modNumber=P00001&transactionNumber=0&idvAgencyID=&idvPIID=&actionSource=searchScreen&actionCode=&documentVersion=1.5&contractType=AWARD&docType=B,"Reason for modification: terminate for convenience (complete or partial). termination for convenience agreement  - topical workshops, symposiums, and conferences  science mission directorate (smd/planetary).",NASA
80NSSC24K1193,FPDS Contract,Cornell University,0.0,,Terminate for Convenience,https://fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8000&PIID=80NSSC24K1193&modNumber=P00001&transactionNumber=0&idvAgencyID=&idvPIID=&actionSource=searchScreen&actionCode=&documentVersion=1.5&contractType=AWARD&docType=B,"Reason for modification: terminate for convenience (complete or partial). termination for convenience agreement  - topical workshops, symposiums, and conferences  science mission directorate (smd/planetary).",NASA
80NSSC24K1232,FPDS Contract,Trustees of Tufts College,0.0,,Terminate for Convenience,https://fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8000&PIID=80NSSC24K1232&modNumber=P00001&transactionNumber=0&idvAgencyID=&idvPIID=&actionSource=searchScreen&actionCode=&documentVersion=1.5&contractType=AWARD&docType=B,"Reason for modification: terminate for convenience (complete or partial). termination for convenience agreement - 23-pimove23-0018, environmental justice & public health: climate, land, & (HEALTH) outcome of dengue fever (CLOUD).",NASA
80NSSC24K1264,FPDS Contract,University of Alaska Fairbanks,0.0,,Terminate for Convenience,https://fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8000&PIID=80NSSC24K1264&modNumber=P00002&transactionNumber=0&idvAgencyID=&idvPIID=&actionSource=searchScreen&actionCode=&documentVersion=1.5&contractType=AWARD&docType=B,Reason for modification: terminate for convenience (complete or partial). termination for convenience agreement - bringing edia to the planetary sciences community: a two-day ag-style meeting of the cross-ag edia working group.,NASA
80NSSC24K1612,FPDS Contract,University of Texas at Austin,0.0,,Terminate for Convenience,https://fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8000&PIID=80NSSC24K1612&modNumber=P00001&transactionNumber=0&idvAgencyID=&idvPIID=&actionSource=searchScreen&actionCode=&documentVersion=1.5&contractType=AWARD&docType=B,Reason for modification: terminate for convenience (complete or partial). termination for convenience agreement - 23-earth23-0422 climate harmony: studying and informing urban climate efforts in central texas through the development of a regional climate atlas.,NASA
80NSSC24K1845,FPDS Contract,"National Society of Black Physicists, Inc.",0.0,,Terminate for Convenience,https://fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8000&PIID=80NSSC24K1845&modNumber=P00003&transactionNumber=0&idvAgencyID=&idvPIID=&actionSource=searchScreen&actionCode=&documentVersion=1.5&contractType=AWARD&docType=B,Reason for modification: terminate for convenience (complete or partial). termination for convenience agreement - nsbp/nshp: joint annual conferences 2024-26.,NASA
80NSSC24M0193,FPDS Contract,President and Fellows of Harvard College,0.0,,Terminate for Convenience,https://fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8000&PIID=80NSSC24M0193&modNumber=P00003&transactionNumber=0&idvAgencyID=&idvPIID=&actionSource=searchScreen&actionCode=&documentVersion=1.5&contractType=AWARD&docType=B,Reason for modification: terminate for convenience (complete or partial). termination for convenience agreement - NASA open innovation research -support for stmd directorate.,NASA
80NSSC24PA210,FPDS Contract,Unibap Ab,-70000.0,,Terminate for Convenience,https://fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8000&PIID=80NSSC24PA210&modNumber=P00002&transactionNumber=0&idvAgencyID=&idvPIID=&actionSource=searchScreen&actionCode=&documentVersion=1.5&contractType=AWARD&docType=B,Reason for modification: terminate for convenience (complete or partial). stop work notice issued with notification of intent to terminate for convenience - unibap - ose-sat in-space autonomy testbed.,NASA
80NSSC24PA590,FPDS Contract,"Eli Group, LLC",0.0,,Terminate for Convenience,https://fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8000&PIID=80NSSC24PA590&modNumber=P00001&transactionNumber=0&idvAgencyID=&idvPIID=&actionSource=searchScreen&actionCode=&documentVersion=1.5&contractType=AWARD&docType=B,Reason for modification: terminate for convenience (complete or partial). stop work notice issued with notification of intent to terminate for convenience - 2024 leadership lab for women.,NASA
80NSSC24PA609,FPDS Contract,"Politico, LLC",0.0,,Terminate for Convenience,https://fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8000&PIID=80NSSC24PA609&modNumber=P00001&transactionNumber=0&idvAgencyID=&idvPIID=&actionSource=searchScreen&actionCode=&documentVersion=1.5&contractType=AWARD&docType=B,Reason for modification: terminate for convenience (complete or partial). termination for convenience agreement - politico pro agreement for ocfo.,NASA
80NSSC24PA660,FPDS Contract,"Lmi Consulting, LLC",0.0,,Terminate for Convenience,https://fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8000&PIID=80NSSC24PA660&modNumber=P00002&transactionNumber=0&idvAgencyID=&idvPIID=&actionSource=searchScreen&actionCode=&documentVersion=1.5&contractType=AWARD&docType=B,Reason for modification: terminate for convenience (complete or partial). terminate for convenience: bridge program retreat.,NASA
80NSSC24PA710,FPDS Contract,"Emp Consultants, LLC",0.0,,Terminate for Convenience,https://fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8000&PIID=80NSSC24PA710&modNumber=P00001&transactionNumber=0&idvAgencyID=&idvPIID=&actionSource=searchScreen&actionCode=&documentVersion=1.5&contractType=AWARD&docType=B,Reason for modification: terminate for convenience (complete or partial). termination for convenience agreement - novice license renewal.,NASA
80NSSC24PA723,FPDS Contract,"Politico, LLC",0.0,,Terminate for Convenience,https://fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8000&PIID=80NSSC24PA723&modNumber=P00001&transactionNumber=0&idvAgencyID=&idvPIID=&actionSource=searchScreen&actionCode=&documentVersion=1.5&contractType=AWARD&docType=B,Reason for modification: terminate for convenience (complete or partial). termination for convenience agreement - renewal for politico pro service for olia.,NASA
80NSSC24PA753,FPDS Contract,Keysight Technologies INC,0.0,,Terminate for Convenience,https://fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8000&PIID=80NSSC24PA753&modNumber=P00001&transactionNumber=0&idvAgencyID=&idvPIID=&actionSource=searchScreen&actionCode=&documentVersion=1.5&contractType=AWARD&docType=B,Reason for modification: terminate for convenience (complete or partial). termination for convenience agreement ---- license maintenance for genesys.,NASA
