Award ID,source_type,recipient,value,savings,status,source_url,description,agency
80KSC024F0043,FPDS Contract,the Performance Knowledge Group LLC,0.0,,Terminate for Convenience,https://fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8000&PIID=80KSC024F0043&modNumber=P00003&transactionNumber=0&idvAgencyID=8000&idvPIID=80KSC021A0007&actionSource=searchScreen&actionCode=&documentVersion=1.5&contractType=AWARD&docType=B,Description not available,NASA
80KSC024F0044,FPDS Contract,the Performance Knowledge Group LLC,0.0,,Terminate for Convenience,https://fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8000&PIID=80KSC024F0044&modNumber=P00001&transactionNumber=0&idvAgencyID=8000&idvPIID=80KSC021A0007&actionSource=searchScreen&actionCode=&documentVersion=1.5&contractType=AWARD&docType=B,Description not available,NASA
80KSC024F0045,FPDS Contract,the Performance Knowledge Group LLC,0.0,,Terminate for Convenience,https://fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8000&PIID=80KSC024F0045&modNumber=P00001&transactionNumber=0&idvAgencyID=8000&idvPIID=80KSC021A0007&actionSource=searchScreen&actionCode=&documentVersion=1.5&contractType=AWARD&docType=B,Description not available,NASA
80LARC19F0127,FPDS Contract,Alutiiq Commercial Enterprises LLC,-25000.0,,Terminate for Convenience,https://fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8000&PIID=80LARC19F0127&modNumber=P00003&transactionNumber=0&idvAgencyID=8000&idvPIID=80LARC18C0003&actionSource=searchScreen&actionCode=&documentVersion=1.5&contractType=AWARD&docType=B,Description not available,NASA
80LARC21F0083,FPDS Contract,Cornell Technical Services LLC,0.0,,Terminate for Convenience,https://fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8000&PIID=80LARC21F0083&modNumber=P00006&transactionNumber=0&idvAgencyID=8000&idvPIID=80LARC20D0007&actionSource=searchScreen&actionCode=&documentVersion=1.5&contractType=AWARD&docType=B,Description not available,NASA
80LARC21F0153,FPDS Contract,Cornell Technical Services LLC,0.0,,Terminate for Convenience,https://fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8000&PIID=80LARC21F0153&modNumber=P00006&transactionNumber=0&idvAgencyID=8000&idvPIID=80LARC20D0007&actionSource=searchScreen&actionCode=&documentVersion=1.5&contractType=AWARD&docType=B,Description not available,NASA
80LARC22FA010,FPDS Contract,"Micro Craft, Inc.",-146204.49,,Terminate for Convenience,https://fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8000&PIID=80LARC22FA010&modNumber=P00001&transactionNumber=0&idvAgencyID=8000&idvPIID=80LARC21AA012&actionSource=searchScreen&actionCode=&documentVersion=1.5&contractType=AWARD&docType=B,Description not available,NASA
80LARC23DA004,FPDS Contract,Cvics - Avartara Jv,-3599.0,,Terminate for Convenience,https://fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8000&PIID=80LARC23DA004&modNumber=P00005&transactionNumber=&idvAgencyID=&idvPIID=&actionSource=searchScreen&actionCode=&documentVersion=1.5&contractType=IDV&docType=B,Description not available,NASA
80LARC24F0039,FPDS Contract,the Aerospace Corporation,-162533.0,,Terminate for Convenience,https://fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8000&PIID=80LARC24F0039&modNumber=P00001&transactionNumber=0&idvAgencyID=8000&idvPIID=80GSFC19D0011&actionSource=searchScreen&actionCode=&documentVersion=1.5&contractType=AWARD&docType=B,Description not available,NASA
80LARC25F7003,FPDS Contract,the Aerospace Corporation,-42518.0,,Terminate for Convenience,https://fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8000&PIID=80LARC25F7003&modNumber=P00001&transactionNumber=0&idvAgencyID=8000&idvPIID=80GSFC19D0011&actionSource=searchScreen&actionCode=&documentVersion=1.5&contractType=AWARD&docType=B,Description not available,NASA
