Award ID,source_type,recipient,value,savings,status,source_url,description,agency,claim_date,action_date,detection_basis,detection_method
80GRC025CA013,Contract,APACHE INNOVATIONS JV,0.0,,Terminate-for-convenience action P00002 on 2026-06-15,https://www.usaspending.gov/award/CONT_AWD_80GRC025CA013_8000_-NONE-_-NONE-/,"REMOVAL OF DRD IAW EO #14222 - GLENN LOGISTICS AND METROLOGY (GLAM) - THE PURPOSE OF THIS CONTRACT IS TO PROVIDE LOGISTICS SERVICES, STOCK PURCHASES, AND METROLOGY/CALIBRATION SERVICES TO NASA GRC. SUPPORT TO ALL DIRECTORATES AT NASA GRC.",National Aeronautics and Space Administration,,2026-06-15,evidence,termination_action_code
80NSSC26P0289,Contract,AANTILIA LLC,-26425.0,,Terminate-for-convenience action P00001 on 2026-05-04,https://www.usaspending.gov/award/CONT_AWD_80NSSC26P0289_8000_-NONE-_-NONE-/,INSTRUMENT & LAB EQPT - 16 INCH DIAMETER FLAT MIRROR,National Aeronautics and Space Administration,,2026-05-04,evidence,termination_action_code
80GSFC25P0001,Contract,ARES TECHNICAL SERVICES CORPORATION,-144118.0,,Terminate-for-convenience action P00001 on 2025-09-24,https://www.usaspending.gov/award/CONT_AWD_80GSFC25P0001_8000_-NONE-_-NONE-/,"SMAS III PHASE-IN - SUPPORTS DEVELOPMENT OF SAFETY AND MISSION ASSURANCE REQUIREMENTS AND THE INDEPENDENT SURVEILLANCE, AUDIT, REVIEW AND ASSESSMENT OF DESIGN, DEVELOPMENT, TEST, AND MISSION OPERATIONS ACTIVITIES.",National Aeronautics and Space Administration,,2025-09-24,evidence,termination_action_code
80NSSC25PB602,Contract,FED CREW INC,-48900.0,,Terminate-for-convenience action P00002 on 2026-02-23,https://www.usaspending.gov/award/CONT_AWD_80NSSC25PB602_8000_-NONE-_-NONE-/,SPHERICAL HEA ALLOY POWDER,National Aeronautics and Space Administration,,2026-02-23,evidence,termination_action_code
NNG09FA40C,Contract,LOCKHEED MARTIN CORPORATION,0.0,,Terminate-for-convenience action 117 on 2026-08-03,https://www.usaspending.gov/award/CONT_AWD_NNG09FA40C_8000_-NONE-_-NONE-/,"THE PURPOSE OF THIS MODIFICATION IS TO FINALIZE THE PARTIAL TERMINATION SETTLEMENT AND REDUCE THE CONTRACT VALUE ACCORDINGLY.   THE INTERFACE REGION IMAGING SPECTROGRAPH (IRIS) IS A NASA SMALL EXPLORER MISSION THAT OBSERVES THE SUN'S CHROMOSPHERE AND TRANSITION REGION, ALSO KNOWN AS THE INTERFACE REGION. IRIS IS DESIGNED TO STUDY HOW ENERGY AND PLASMA MOVE WITHIN THIS REGION, WHICH HELPS US UNDERSTAND HOW THE SUN'S CORONA IS HEATED AND HOW SOLAR ACTIVITY IMPACTS EARTH'S SPACE ENVIRONMENT. THIS MISSION FILLS A CRUCIAL GAP IN OUR ABILITY TO ADVANCE SUN-EARTH CONNECTION STUDIES BY TRACING THE FLOW OF ENERGY AND PLASMA INTO THE CORONA AND HELIOSPHERE FOR WHICH NO SUITABLE OBSERVATIONS EXIST.",National Aeronautics and Space Administration,,2026-08-03,evidence,termination_action_code
80HQTR22AA009,Contract,GHGSAT INCORPORATED,0.0,,Terminate-for-convenience action P00003 on 2025-03-11,https://www.usaspending.gov/award/CONT_IDV_80HQTR22AA009_8000/,CANCELLATION - NO LONGER REQUIRED COMMERCIAL SMALLSAT DATA ACQUISITION (CSDA) PROGRAM - EARTH SCIENCES DIVISION,National Aeronautics and Space Administration,,2025-03-11,evidence,termination_action_code
80NSSC26P0009,Contract,SILVERBACK ASSOCIATES LLC,-14184.0,,Terminate-for-convenience action P00001 on 2026-02-18,https://www.usaspending.gov/award/CONT_AWD_80NSSC26P0009_8000_-NONE-_-NONE-/,BARD AC UNIT,National Aeronautics and Space Administration,,2026-02-18,evidence,termination_action_code
80HQTR21AA001,Contract,AIRBUS DS GEO INC.,0.0,,Terminate-for-convenience action P00004 on 2025-03-11,https://www.usaspending.gov/award/CONT_IDV_80HQTR21AA001_8000/,CANCELLATION - NO LONGER REQUIRED COMMERCIAL SMALLSAT DATA ACQUISITION PROGRAM (CSDAP)THE CONTRACTOR SHALL BE RESPONSIBLE FOR DELIVERY OF A COMPREHENSIVE CATALOGUE OF THE SYNTHETIC APERTURE RADAR (SAR) EARTH OBSERVATION DATA PRODUCTS.,National Aeronautics and Space Administration,,2025-03-11,evidence,termination_action_code
80NSSC26P0347,Contract,MINCO PRODUCTS INC,-13199.0,,Terminate-for-convenience action P00001 on 2026-05-28,https://www.usaspending.gov/award/CONT_AWD_80NSSC26P0347_8000_-NONE-_-NONE-/,PURCHASE OF CUSTOMIZED HEATERS,National Aeronautics and Space Administration,,2026-05-28,evidence,termination_action_code
80GSFC22CA011,Contract,UNIVERSITY OF TEXAS AT ARLINGTON,0.0,,Terminate-for-convenience action P00009 on 2026-01-30,https://www.usaspending.gov/award/CONT_AWD_80GSFC22CA011_8000_-NONE-_-NONE-/,INTERDISCIPLINARY SCIENTIST SUPPORT FOR THE GEOSPACE DYNAMICS CONSTELLATION (GDC) PROGRAM.,National Aeronautics and Space Administration,,2026-01-30,evidence,termination_action_code
80MSFC21C0010,Contract,NORTHROP GRUMMAN SYSTEMS CORPORATION,0.0,,Terminate-for-convenience action P00042 on 2025-09-30,https://www.usaspending.gov/award/CONT_AWD_80MSFC21C0010_8000_-NONE-_-NONE-/,MARS ASCENT PROPULSION SYSTEM (MAPS),National Aeronautics and Space Administration,,2025-09-30,evidence,termination_action_code
80NSSC23FB052,Contract,"BRYCE SOLUTIONS, LLC",0.0,,Terminate-for-convenience action P00017 on 2026-02-10,https://www.usaspending.gov/award/CONT_AWD_80NSSC23FB052_8000_80NSSC23DA002_8000/,"P00017 - TERMINATION - NASA ENTERPRISE-WIDE HUMAN CAPITAL SUPPORT SERVICES (NEHCSS) BRYCE SOLUTIONS, LLC CONTRACT #80NSSC23DA002 -TASK ORDER 80NSSC23FB052 LEADERSHIP AND EXECUTIVE LEVEL ONE-ON-ONE COACHING SERVICES",National Aeronautics and Space Administration,,2026-02-10,evidence,termination_action_code
80NSSC26P0502,Contract,DEVGLOBAL PARTNERS LLC,-98168.0,,Terminate-for-convenience action P00001 on 2026-07-08,https://www.usaspending.gov/award/CONT_AWD_80NSSC26P0502_8000_-NONE-_-NONE-/,FACILITATION AND LOGISTICAL COORDINATION OF THE 2026 SMD DATA REPOSITORIES WORKSHOP,National Aeronautics and Space Administration,,2026-07-08,evidence,termination_action_code
80KSC019C0013,Contract,"BECHTEL NATIONAL, INC.",0.0,,Terminate-for-convenience action P00180 on 2026-05-06,https://www.usaspending.gov/award/CONT_AWD_80KSC019C0013_8000_-NONE-_-NONE-/,DESIGN AND CONSTRUCTION OF NASA SPACE LAUNCH SYSTEM (SLS) MOBILE LAUNCHER 2 (ML2).,National Aeronautics and Space Administration,,2026-05-06,evidence,termination_action_code
80HQTR23F0042,Contract,"ICF INCORPORATED, L.L.C.",0.0,,Terminate-for-convenience action P00001 on 2026-04-14,https://www.usaspending.gov/award/CONT_AWD_80HQTR23F0042_8000_80HQTR21D0004_8000/,THIS TASK ORDER #4 IS HEREBY ISSUED TO PROVIDE SUPPORT FOR U.S. PARTICIPATION IN AN ALL-HANDS MEETING FOR THE 5TH NATIONAL CLIMATE ASSESSMENT IN ACCORDANCE THE ATTACHED STATEMENT OF WORK,National Aeronautics and Space Administration,,2026-04-14,evidence,termination_action_code
80NSSC25PB270,Contract,LINDE ADVANCED MATERIAL TECHNOLOGIES INC.,-18775.0,,Terminate-for-convenience action P00001 on 2026-05-22,https://www.usaspending.gov/award/CONT_AWD_80NSSC25PB270_8000_-NONE-_-NONE-/,"ALLOY Z, CHEM/SIZING POWDER",National Aeronautics and Space Administration,,2026-05-22,evidence,termination_action_code
80NSSC26P0407,Contract,PRIME PROPERTY SCANS LLC,-26000.0,,Terminate-for-convenience action P00001 on 2026-04-21,https://www.usaspending.gov/award/CONT_AWD_80NSSC26P0407_8000_-NONE-_-NONE-/,SPIRAL TECHNOLOGY SOFTWARE SUPPORT RENEWAL,National Aeronautics and Space Administration,,2026-04-21,evidence,termination_action_code
80GSFC23CA032,Contract,UNIVERSITY OF MARYLAND BALTIMORE COUNTY,-9633.44,,Terminate-for-convenience action P00012 on 2026-07-30,https://www.usaspending.gov/award/CONT_AWD_80GSFC23CA032_8000_-NONE-_-NONE-/,GEOSPACE DYNAMICS CONSTELLATION (GDC) MODULAR SPECTROMETER FOR  ATMOSPHERE AND IONOSPHERE CHARACTERIZATION (MOSAIC) INSTRUMENT  INVESTIGATION,National Aeronautics and Space Administration,,2026-07-30,evidence,termination_action_code
80HQTR23AA002,Contract,CAPELLA SPACE CORP,0.0,,Legal-contract-cancellation action P00005 on 2025-03-11,https://www.usaspending.gov/award/CONT_IDV_80HQTR23AA002_8000/,LEGAL CONTRACT CANCELLATION - NO LONGER REQUIRED COMMERCIAL SMALLEST DATA ACQUISITION (CSDA) PROGRAM - EARTH SCIENCES DIVISION,National Aeronautics and Space Administration,,2025-03-11,evidence,legal_contract_cancellation
80HQTR22AA003,Contract,RMA ASSOCIATES LLC,0.0,,Legal-contract-cancellation action P00005 on 2025-04-03,https://www.usaspending.gov/award/CONT_IDV_80HQTR22AA003_8000/,LEGAL CONTRACT CANCELLATION - NASA'S ANNUAL FISMA EVALUATION SUPPORT FOR OIG DIRECTORATE,National Aeronautics and Space Administration,,2025-04-03,evidence,legal_contract_cancellation
80NSSC26FA089,Contract,GOTHAM GOVERNMENT SERVICES LLC,-78106.0,,Legal-contract-cancellation action P00001 on 2026-02-23,https://www.usaspending.gov/award/CONT_AWD_80NSSC26FA089_8000_80NSSC24AA007_8000/,P00001 - DEOBLIGATION - CANCEL -FY26 FAC-COR FUNDING FOR BPA CALL #9,National Aeronautics and Space Administration,,2026-02-23,evidence,legal_contract_cancellation
80HQTR23AA003,Contract,"ICEYE US, INC",0.0,,Legal-contract-cancellation action P00003 on 2025-03-11,https://www.usaspending.gov/award/CONT_IDV_80HQTR23AA003_8000/,LEGAL CONTRACT CANCELLATION - NO LONGER REQUIRED COMMERCIAL SMALLSAT DATA ACQUISITION (CSDA) PROGRAM - EARTH SCIENCES DIVISION,National Aeronautics and Space Administration,,2025-03-11,evidence,legal_contract_cancellation
80HQTR23AA001,Contract,"GEOOPTICS, INC.",0.0,,Legal-contract-cancellation action P00006 on 2025-03-11,https://www.usaspending.gov/award/CONT_IDV_80HQTR23AA001_8000/,LEGAL CONTRACT CANCELLATION - NO LONGER REQUIRED COMMERCIAL SMALLSAT DATA ACQUISITION (CSDA) PROGRAM - EARTH SCIENCES DIVISION,National Aeronautics and Space Administration,,2025-03-11,evidence,legal_contract_cancellation
80HQTR21AA002,Contract,"BLACKSKY GEOSPATIAL SOLUTIONS, LLC",0.0,,Legal-contract-cancellation action P00005 on 2025-03-11,https://www.usaspending.gov/award/CONT_IDV_80HQTR21AA002_8000/,LEGAL CONTRACT CANCELLATION - NO LONGER REQUIRED COMMERCIAL SMALLSAT DATA ACQUISITION PROGRAM (CSDAP) EARTH SCIENCES DIVISION,National Aeronautics and Space Administration,,2025-03-11,evidence,legal_contract_cancellation
80NSSC26P0115,Contract,CRESCENT ELECTRIC SUPPLY CO,-18065.0,,Legal-contract-cancellation action P00001 on 2026-01-21,https://www.usaspending.gov/award/CONT_AWD_80NSSC26P0115_8000_-NONE-_-NONE-/,SCHNEIDER ELECTRIC SOFTWARE SUPPORT RENEWAL,National Aeronautics and Space Administration,,2026-01-21,evidence,legal_contract_cancellation
80NSSC26M0008,Grant,INTERNATIONAL BUSINESS MACHINES CORPORATION,4000000.00,,"Pure-clawback deobligation P00001 on 2026-03-24 (50% of $4,000,000)",https://www.usaspending.gov/award/ASST_NON_80NSSC26M0008_080/,ACCELERATING DISCOVERY THROUGH TRANSFORMATIVE AI ARCHITECTURES,National Aeronautics and Space Administration,,2026-03-24,inference,obligation_clawback
80NSSC25K0030,Grant,BROWN UNIVERSITY,448257.00,,"Pure-clawback deobligation P00001 on 2026-01-20 (100% of $448,257)",https://www.usaspending.gov/award/ASST_NON_80NSSC25K0030_080/,EXECUTE A BALANCED SCIENCE PROGRAM BASED ON DISCIPLINE-SPECIFIC GUIDANCE FROM THE NATIONAL ACADEMIES OF SCIENCES  ENGINEERING  AND MEDICINE  ADMINISTRATION PRIORITIES  AND DIRECTION FROM CONGRESS.   PARTICIPATE AS A KEY PARTNER AND ENABLER IN THE AGE,National Aeronautics and Space Administration,,2026-01-20,inference,obligation_clawback
80NSSC24K0157,Grant,"UNIVERSITY OF MARYLAND, COLLEGE PARK",517171.00,,"Pure-clawback deobligation P00002 on 2026-04-14 (76% of $517,171)",https://www.usaspending.gov/award/ASST_NON_80NSSC24K0157_080/,23-XRP23_2-0090 STATISTICAL COMPARATIVE PLANETOLOGY FOR LOW-MASS ERA OF JWST,National Aeronautics and Space Administration,,2026-04-14,inference,obligation_clawback
80NSSC23K0833,Grant,UNIVERSITY OF ILLINOIS,299081.00,,"Pure-clawback deobligation P00001 on 2025-05-06 (75% of $299,081)",https://www.usaspending.gov/award/ASST_NON_80NSSC23K0833_080/,22-TOPST22-0023 BRINGING TOGETHER OPEN SCIENCE AND RESEARCH SOFTWARE,National Aeronautics and Space Administration,,2025-05-06,inference,obligation_clawback
80NSSC24M0209,Grant,THE TRUSTEES OF COLUMBIA UNIVERSITY IN THE CITY OF NEW YORK,618813.00,,"Pure-clawback deobligation P00002 on 2025-07-21 (35% of $618,813)",https://www.usaspending.gov/award/ASST_NON_80NSSC24M0209_080/,SINGLE-SOURCE  ICME OPTIMIZATION OF ADVANCED COMPOSITE COMPONENTS OF THE AURORA D8 AIRCRAFT: VERIFICATION,National Aeronautics and Space Administration,,2025-07-21,inference,obligation_clawback
80NSSC23K1058,Grant,CATHOLIC UNIVERSITY OF AMERICA (THE),307746.00,,"Pure-clawback deobligation P00003 on 2025-05-27 (61% of $307,746)",https://www.usaspending.gov/award/ASST_NON_80NSSC23K1058_080/,A STUDY OF OSCILLATIONS IN STELLAR AND SOLAR FLARES.,National Aeronautics and Space Administration,,2025-05-27,inference,obligation_clawback
80NSSC24K0890,Grant,PASADENA AREA COMMUNITY COLLEGE DISTRICT,436749.00,,"Pure-clawback deobligation P00002 on 2025-06-10 (42% of $436,749)",https://www.usaspending.gov/award/ASST_NON_80NSSC24K0890_080/,19-DISC19-0006  VERITAS STUDENT OPPORTUNITIES IN ACADEMICS AND RESEARCH (SOAR),National Aeronautics and Space Administration,,2025-06-10,inference,obligation_clawback
80NSSC25K7548,Grant,THE UNIVERSITY OF CENTRAL FLORIDA BOARD OF TRUSTEES,170515.00,,"Pure-clawback deobligation P00001 on 2026-03-03 (100% of $170,515)",https://www.usaspending.gov/award/ASST_NON_80NSSC25K7548_080/,24-SSW24-0007 APOLLO SAMPLES AS A WINDOW TO CHARACTERIZING REGOLITHS THROUGHOUT THE SOLAR SYSTEM WITH MIR SPECTROSCOPY,National Aeronautics and Space Administration,,2026-03-03,inference,obligation_clawback
80NSSC23K0466,Grant,FLORIDA STATE UNIVERSITY,161839.00,,"Pure-clawback deobligation P00001 on 2025-03-04 (91% of $161,839)",https://www.usaspending.gov/award/ASST_NON_80NSSC23K0466_080/,22-ADAP22-0155  CONFRONTING CMB FOREGROUND MODELS WITH PLANCK DATA,National Aeronautics and Space Administration,,2025-03-04,inference,obligation_clawback
80NSSC25K0134,Grant,VIRGINIA STATE UNIVERSITY,358793.00,,"Pure-clawback deobligation P00001 on 2025-09-10 (33% of $358,793)",https://www.usaspending.gov/award/ASST_NON_80NSSC25K0134_080/,DEVELOPMENT OF LPBF-MANUFACTURED WAVEGUIDES FOR MILLIMETER-WAVE TELESCOPE APPLICATIONS: A FEASIBILITY STUDY,National Aeronautics and Space Administration,,2025-09-10,inference,obligation_clawback
80NSSC26M0012,Grant,SCISTARTER LLC,149946.00,,"Pure-clawback deobligation P00003 on 2026-07-22 (72% of $149,946)",https://www.usaspending.gov/award/ASST_NON_80NSSC26M0012_080/,SINGLE SOURCE,National Aeronautics and Space Administration,,2026-07-22,inference,obligation_clawback
80NSSC22K1414,Grant,THE JOHNS HOPKINS UNIVERSITY,420718.00,,"Pure-clawback deobligation P00004 on 2025-02-10 (25% of $420,718)",https://www.usaspending.gov/award/ASST_NON_80NSSC22K1414_080/,21-XRP21-0114  A THREE-DIMENSIONAL EXTINCTION MAP FOR MICROLENSING PLANET DISCOVERY AND CHARACTERIZATION,National Aeronautics and Space Administration,,2025-02-10,inference,obligation_clawback
80NSSC23K1211,Grant,UNIVERSITY OF ARIZONA,159848.00,,"Pure-clawback deobligation P00002 on 2025-02-11 (59% of $159,848)",https://www.usaspending.gov/award/ASST_NON_80NSSC23K1211_080/,TOWARD UNIVERSAL QUANTUM OPTIMAL PHOTONIC PROCESSING USING QUANTUM COMPUTATION,National Aeronautics and Space Administration,,2025-02-11,inference,obligation_clawback
80NSSC22K0674,Grant,"REGENTS OF THE UNIVERSITY OF CALIFORNIA, THE",361552.00,,"Pure-clawback deobligation P00003 on 2025-04-22 (26% of $361,552)",https://www.usaspending.gov/award/ASST_NON_80NSSC22K0674_080/,"DETECTION OF OVER 4700 EXOPLANETS SUGGESTS THAT CLOSE-IN  ROCKY EXOPLANETS OF MAGNETICALLY ACTIVE G  K AND M DWARFS SHOULD BE EXPOSED TO HIGH STELLAR CORONAL X-RAY AND EXTREME ULTRAVIOLET (XUV) AND LARGE STELLAR WIND MASS FLUXES. THE KEPLER AND TESS MISSIONS HAVE REVEALED FREQUENT SUPERFLARES ON COOL G--M PLANET-HOSTING DWARF STARS  PROVIDING A MECHANISM BY WHICH HOST STARS COULD DIRECTLY INFLUENCE THE PHYSICAL AND CHEMICAL EVOLUTION OF EXOPLANETARY ATMOSPHERES. SOLAR STUDIES SUGGEST THAT LARGE FLARES ARE ACCOMPANIED BY THE ERUPTION OF MAGNETIZED CORONAL PLASMA REFERRED TO AS CORONAL MASS EJECTIONS (CMES). WHILE STELLAR SUPERFLARES CAN BE DIRECTLY DETECTED AND CHARACTERIZED IN XUV  OPTICAL  AND RADIO WAVELENGTHS  THE SIGNATURES OF STELLAR WINDS AND SUPERFLARE CMES REMAIN ELUSIVE AND REQUIRE DETAILED THEORETICAL MODELING. OUR MAJOR SCIENCE QUESTIONS ARE: 1.) WHAT ARE THE CORONAL XUV EMISSION AND STELLAR WIND MASS FLUXES FROM ACTIVE G--M DWARFS? 2.) HOW DOES THE EVOLUTION OF THE MAGNETIC FIELD AND STELLAR ATMOSPHERE TRIGGER STELLAR SUPERFLARES? WHAT IS THE NATURE OF THE STELLAR FLARE--CME RELATIONSHIP AND WHAT ARE THEIR OBSERVATIONAL SIGNATURES? 3.) HOW ARE EXOPLANETARY SPACE WEATHER IMPACTS DRIVEN BY THE HOST STAR'S XUV EMISSION  AMBIENT STELLAR WINDS  SUPERFLARES AND THEIR ASSOCIATED CMES AND ENERGETIC PARTICLE FLUXES? THE SCIENCE GOALS OF THE PROPOSED INTERDISCIPLINARY STUDY ARE TO USE AVAILABLE HST  XMM-NEWTON  TESS  NICER AND SPECTROPOLARIMETRIC OBSERVATIONS OF ACTIVE G--M DWARFS AS INPUTS AND CONSTRAINTS FOR MULTI-DIMENSIONAL MAGNETOHYDRODYNAMIC (MHD) MODELING OF (A) THE STRUCTURE AND ENERGIZATION OF THE MAGNETIC FIELD CONFIGURATIONS OF STARSPOT GROUPS/STELLAR ACTIVE REGIONS  AND (B) THE RAPID RELEASE OF FREE MAGNETIC ENERGY DURING STELLAR SUPERFLARES AND THE DYNAMICS AND OBSERVATIONAL SIGNATURES OF THEIR ASSOCIATED CMES. THE PROPOSED INVESTIGATION IS HIGHLY RELEVANT TO XRP PROGRAMMATIC QUESTIONS AS IT CROSSES NASA S MULTI-DIVISIONAL BOUNDARIES THROUGH THE COUPLING OF DATA OBTAINED WITH FLAGSHIP ASTROPHYSICS MISSIONS WITH HELIOPHYSICS MODELS TO ADDRESS THE PROGRAM S GOAL: ""OBSERVATIONAL CHARACTERIZATION OF EXOPLANETS  THEIR ATMOSPHERES  THEIR INTERACTIONS WITH THEIR HOST STARS  OR SPECIFIC HOST STAR PROPERTIES THAT DIRECTLY IMPACT OUR UNDERSTANDING OF EXOPLANETARY SYSTEMS."" THE PROPOSED PROJECT WILL HAVE A POTENTIALLY TRANSFORMATIVE IMPACT ON THE FIELD OF EXOPLANET RESEARCH BECAUSE IT EXPANDS THE DEFINITION OF HABITABLE ZONES EXPOSED TO STELLAR IONIZING RADIATION AND PROVIDES CRITICAL INPUTS FOR MODELING AND CHARACTERIZATION OF EXOPLANET ATMOSPHERES AND THEIR EVOLUTION. THIS PROJECT IS DIRECTLY RELEVANT TO DATA FROM HST  KEPLER AND TESS AND WILL LEAD TO PREDICTIONS THAT CAN BE TESTED WITH OBSERVATIONS.",National Aeronautics and Space Administration,,2025-04-22,inference,obligation_clawback
80NSSC23K1269,Grant,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,86135.00,,"Pure-clawback deobligation P00001 on 2025-02-11 (100% of $86,135)",https://www.usaspending.gov/award/ASST_NON_80NSSC23K1269_080/,22-SSW22-0043  TESTING THE GIANT IMPACT ORIGIN OF THE MARS HEMISPHERIC DICHOTOMY: NOVEL MODELS OF IMPACT DYNAMICS AND POST-IMPACT CRUSTAL FLOW,National Aeronautics and Space Administration,,2025-02-11,inference,obligation_clawback
80NSSC25K7164,Grant,THE UNIVERSITY OF TEXAS AT EL PASO,199043.00,,"Pure-clawback deobligation P00001 on 2025-02-21 (40% of $199,043)",https://www.usaspending.gov/award/ASST_NON_80NSSC25K7164_080/,FROM DUST TO PLANETESIMALS: GAS-PARTICLE INTERACTIONS IN BINARY SYSTEMS,National Aeronautics and Space Administration,,2025-02-21,inference,obligation_clawback
80NSSC23K1228,Grant,UNIVERSITY OF SOUTHERN CALIFORNIA,144863.00,,"Pure-clawback deobligation P00002 on 2025-05-06 (55% of $144,863)",https://www.usaspending.gov/award/ASST_NON_80NSSC23K1228_080/,22-NSTGRO23-0391 ROBUST ONLINE SAFETY ASSURANCES FOR AUTONOMOUS PLANETARY MOBILITY IN UNCERTAIN AND VARIABLE TERRAINS,National Aeronautics and Space Administration,,2025-05-06,inference,obligation_clawback
80NSSC23K1549,Grant,GEORGIA TECH RESEARCH CORP,256000.00,,"Pure-clawback deobligation P00004 on 2026-07-30 (25% of $256,000)",https://www.usaspending.gov/award/ASST_NON_80NSSC23K1549_080/,DEVELOPMENT OF HIGH TEMPERATURE SEALS BY INCORPORATING BORON NITRIDE-BASED FILLERS INTO PERFLUORINATED ELASTOMERS,National Aeronautics and Space Administration,,2026-07-30,inference,obligation_clawback
80NSSC25M7096,Grant,BROWN UNIVERSITY,250000.00,,"Pure-clawback deobligation P00002 on 2026-03-16 (25% of $250,000)",https://www.usaspending.gov/award/ASST_NON_80NSSC25M7096_080/,24-24NIACPROP-0008  MYCOTECTURE OFF PLANET: EN ROUTE TO THE MOON AND MARS,National Aeronautics and Space Administration,,2026-03-16,inference,obligation_clawback
80NSSC24K0482,Grant,DREXEL UNIVERSITY,200000.00,,"Pure-clawback deobligation P00003 on 2025-05-23 (25% of $200,000)",https://www.usaspending.gov/award/ASST_NON_80NSSC24K0482_080/,22-ASTRO22-0070 INVESTIGATING CHAOS AND COMPLEXITY IN THE ACCRETION MODES OF STELLAR AND SUPERMASSIVE BLACK HOLES,National Aeronautics and Space Administration,,2025-05-23,inference,obligation_clawback
80NSSC23K1391,Grant,WOODS HOLE OCEANOGRAPHIC INSTITUTION,149998.00,,"Pure-clawback deobligation P00003 on 2026-04-19 (33% of $149,998)",https://www.usaspending.gov/award/ASST_NON_80NSSC23K1391_080/,PI-MAP: PLANETARY INSTRUMENT FOR MULTIMODAL AUTONOMOUS PERCEPTION,National Aeronautics and Space Administration,,2026-04-19,inference,obligation_clawback
80NSSC24K1472,Grant,LOUISIANA STATE UNIVERSITY,80816.43,,"Pure-clawback deobligation P00003 on 2025-09-13 (40% of $80,816)",https://www.usaspending.gov/award/ASST_NON_80NSSC24K1472_080/,23-ASTRO23-0088  IDENTIFYING A POPULATION OF MAGNETAR GIANT FLARES,National Aeronautics and Space Administration,,2025-09-13,inference,obligation_clawback
80NSSC24M0217,Grant,UNIVERSITIES SPACE RESEARCH ASSOCIATION,26692.38,,"Pure-clawback deobligation P00001 on 2025-02-06 (97% of $26,692)",https://www.usaspending.gov/award/ASST_NON_80NSSC24M0217_080/,"NNH22ZDA001N-TWSC ""THE PROFESSIONAL ADVANCEMENT WORKSHOP SERIES (PAWS) CAPSTONE EVENT:.CREATING THE RISING TIDE.",National Aeronautics and Space Administration,,2025-02-06,inference,obligation_clawback
80NSSC23K0600,Grant,FLORIDA STATE UNIVERSITY,20000.00,,"Pure-clawback deobligation P00001 on 2026-02-02 (100% of $20,000)",https://www.usaspending.gov/award/ASST_NON_80NSSC23K0600_080/,SINGLE SOURCE  RODENT RESEARCH STANDARD HOUSING MISSION: MULTIDISCIPLINARY APPROACH TO UNDERSTANDING SPACEFLIGHT RESPONSES,National Aeronautics and Space Administration,,2026-02-02,inference,obligation_clawback
